h3,Accomodation_access,Primary Schools_access,Public Transports Stops_access,Municipal Sports Centers_access
8a1e80425a17fff,1384.0,45.0,1352.0,30.0
8a1e80425a4ffff,3759.6666666666665,68.33333333333333,2205.3333333333335,53.666666666666664
8a1e80425a57fff,4054.2,71.2,2213.8,53.4
8a1e80425a5ffff,4123.0,72.0,2232.0,53.0
8a1e80425a67fff,4320.5,72.5,2234.0,55.25
8a1e80425a87fff,1688.0,50.5,1679.1666666666667,39.666666666666664
8a1e80425a8ffff,1019.0,36.0,1240.0,28.0
8a1e80425a9ffff,1403.25,45.5,1487.125,34.875
8a1e80425aa7fff,1950.0,54.0,1691.0,40.0
8a1e80425ab7fff,1809.0,52.0,1701.0,39.0
8a1e80425ac7fff,2740.0,62.0,2054.0,52.0
8a1e80425acffff,2566.5,61.5,2012.0,50.5
8a1e80425adffff,2737.5,62.0,2047.0,52.0
8a1e80425aeffff,2964.0,62.0,2092.0,50.0
8a1e80425b77fff,2071.0,55.0,1685.0,42.0
8a1e80425b87fff,2266.5,58.0,1639.5,36.0
8a1e80425b97fff,2518.0,58.0,1682.0,36.0
8a1e80425b9ffff,2227.0,57.333333333333336,1709.3333333333333,40.0
8a1e80425ba7fff,1710.0,50.0,1472.0,30.0
8a1e80425baffff,1693.0,49.0,1452.0,30.0
8a1e80425bb7fff,2740.25,58.0,1691.5,37.0
8a1e80425c17fff,10238.0,80.0,2566.6666666666665,48.333333333333336
8a1e80425c27fff,10826.5,81.0,2607.0,49.0
8a1e80425c37fff,9358.0,75.0,2475.0,47.0
8a1e80425c57fff,470.0,23.0,902.0,12.0
8a1e80425caffff,606.0,29.5,1034.5,16.0
8a1e80425cd7fff,334.0,19.0,696.0,5.0
8a1e80425ceffff,589.5,29.0,1010.0,15.5
8a1e80425cf7fff,577.3333333333334,28.0,1001.3333333333334,15.0
8a1e80425d17fff,8838.0,74.0,2414.0,46.0
8a1e80425d6ffff,267.0,12.0,485.0,0.0
8a1e80425d8ffff,9721.0,76.0,2517.0,48.0
8a1e80425d9ffff,6876.0,68.0,2174.0,36.0
8a1e80425da7fff,8879.2,74.0,2417.2,46.0
8a1e80425daffff,9323.5,75.0,2470.5,47.0
8a1e80426017fff,1317.5,44.5,1282.5,18.0
8a1e80426077fff,633.625,34.875,1118.5,12.5
8a1e80426087fff,2299.0,55.0,1481.0,23.5
8a1e8042608ffff,1674.0,49.0,1353.0,21.0
8a1e8042609ffff,1863.0,53.0,1384.0,22.0
8a1e804260b7fff,2039.0,53.0,1410.0,22.0
8a1e804260e7fff,591.0,33.0,1088.0,11.0
8a1e804260effff,777.0,38.0,1193.5,13.5
8a1e804260f7fff,1182.0,45.0,1265.0,17.0
8a1e80426107fff,1290.0,44.0,1285.0,17.0
8a1e8042610ffff,763.0,38.0,1186.0,14.0
8a1e8042612ffff,1117.8,42.2,1258.4,15.4
8a1e80426147fff,526.0,33.0,1073.0,11.0
8a1e80426167fff,673.0,37.0,1156.0,13.0
8a1e8042616ffff,578.0,34.0,1094.0,11.0
8a1e80426177fff,931.0,40.0,1225.0,15.0
8a1e80426187fff,2105.0,54.0,1447.0,23.0
8a1e80426197fff,2337.0,56.0,1478.0,23.0
8a1e8042619ffff,1399.0,45.0,1278.0,18.666666666666668
8a1e804261a7fff,1920.0,53.0,1395.0,22.0
8a1e804261affff,1819.0,51.666666666666664,1380.3333333333333,21.666666666666668
8a1e8042622ffff,500.0,34.0,1075.3333333333333,11.0
8a1e80426237fff,596.0,34.0,1112.0,11.0
8a1e80426247fff,307.0,29.0,923.0,9.0
8a1e8042624ffff,224.0,25.0,798.0,6.0
8a1e8042626ffff,253.0,26.0,860.0,8.0
8a1e8042629ffff,512.0,33.0,1055.0,11.0
8a1e804262cffff,147.0,14.0,582.0,5.0
8a1e804262d7fff,361.0,31.0,926.0,10.0
8a1e804262e7fff,199.0,24.0,751.0,6.0
8a1e80426307fff,707.7142857142857,37.857142857142854,1204.5714285714287,13.0
8a1e80426317fff,660.0,38.0,1149.0,13.0
8a1e8042631ffff,698.0,38.0,1202.0,13.0
8a1e80426327fff,610.0,35.0,1120.0,11.0
8a1e8042632ffff,664.0,37.0,1193.0,12.0
8a1e80426337fff,657.0,37.0,1151.0,13.0
8a1e80426347fff,560.3333333333334,35.0,1110.6666666666667,12.0
8a1e80426357fff,554.0,35.0,1108.4285714285713,11.0
8a1e8042635ffff,527.0,34.5,1087.0,11.0
8a1e80426367fff,486.5,34.5,1112.5,10.5
8a1e8042636ffff,368.5,31.5,995.5,9.5
8a1e80426377fff,648.0,37.0,1179.0,13.0
8a1e80426387fff,828.0,39.0,1217.0,14.0
8a1e8042639ffff,716.6666666666666,37.166666666666664,1181.6666666666667,13.166666666666666
8a1e804263a7fff,855.0,39.0,1231.0,14.0
8a1e804263affff,794.0,38.666666666666664,1226.6666666666667,13.666666666666666
8a1e804263b7fff,706.0,37.333333333333336,1177.6666666666667,13.333333333333334
8a1e80426467fff,1230.0,43.0,1235.0,17.0
8a1e8042646ffff,1232.0,42.333333333333336,1249.0,17.333333333333332
8a1e80426487fff,638.0,35.0,1083.0,13.0
8a1e804264d7fff,384.0,31.0,945.0,10.0
8a1e804264dffff,502.0,32.0,1011.0,11.0
8a1e80426507fff,5013.25,66.75,1783.5,25.25
8a1e80426517fff,4444.0,64.0,1729.3333333333333,25.0
8a1e80426527fff,5435.285714285715,67.0,1827.5714285714287,25.714285714285715
8a1e8042652ffff,5865.333333333333,68.33333333333333,1867.0,26.666666666666668
8a1e80426537fff,2913.5,56.5,1538.5,24.0
8a1e80426547fff,3214.5384615384614,57.38461538461539,1599.8461538461538,24.615384615384617
8a1e80426557fff,2056.0,53.0,1410.0,22.0
8a1e80426577fff,4741.0,66.0,1769.0,25.0
8a1e804265b7fff,3344.75,57.75,1602.5,24.75
8a1e80426607fff,355.0,31.0,915.0,10.0
8a1e8042660ffff,389.3333333333333,31.166666666666668,968.0,10.0
8a1e80426617fff,344.5,30.5,899.5,10.0
8a1e8042661ffff,367.0,31.0,933.0,10.0
8a1e8042662ffff,355.0,31.0,914.0,10.0
8a1e80426637fff,351.0,31.0,913.5,10.0
8a1e80426647fff,375.0,31.0,939.0,10.0
8a1e8042664ffff,391.0,31.0,968.0,10.0
8a1e8042665ffff,344.0,31.0,899.0,10.0
8a1e80426667fff,517.0,33.0,1064.0,11.0
8a1e80426677fff,386.5,31.5,964.5,10.0
8a1e8042668ffff,260.0,28.0,827.0,9.0
8a1e804266a7fff,314.0,29.5,875.0,10.0
8a1e804266d7fff,276.0,28.0,842.0,9.0
8a1e80426737fff,1765.0,50.0,1363.5,22.0
8a1e80426747fff,550.0,33.0,1069.5,11.0
8a1e8042674ffff,412.0,32.0,1009.0,10.0
8a1e8042675ffff,511.0,33.0,1053.0,11.0
8a1e80426767fff,668.0,37.0,1150.0,13.0
8a1e8042676ffff,453.0,32.0,1032.0,10.0
8a1e80426777fff,717.0,36.0,1129.0,14.0
8a1e8042678ffff,282.0,29.0,849.0,9.0
8a1e8042680ffff,839.3333333333334,37.666666666666664,1191.0,13.333333333333334
8a1e80426817fff,2894.5,48.0,1523.0,21.0
8a1e8042681ffff,2653.0,48.0,1483.0,21.0
8a1e80426827fff,1321.0,41.5,1238.5,16.5
8a1e80426837fff,3014.0,48.666666666666664,1534.0,21.666666666666668
8a1e80426857fff,1075.5,40.0,1272.0,15.0
8a1e80426877fff,1115.0,42.0,1277.0,15.0
8a1e80426887fff,2359.5,48.0,1449.5,20.5
8a1e804268a7fff,3159.75,49.0,1555.25,21.75
8a1e804268affff,1487.5,41.5,1236.0,16.5
8a1e804268c7fff,998.0,40.0,1250.0,15.0
8a1e804268d7fff,1185.75,43.25,1260.25,17.0
8a1e804268e7fff,957.0769230769231,39.76923076923077,1241.8461538461538,14.23076923076923
8a1e804268effff,843.0,38.0,1212.0,14.0
8a1e80426917fff,3266.0,53.0,1531.0,22.5
8a1e8042691ffff,1825.0,45.5,1316.5,20.0
8a1e80426987fff,3360.75,52.5,1581.25,22.0
8a1e8042698ffff,2980.0,48.0,1528.0,22.0
8a1e80426997fff,3698.0,55.0,1610.6666666666667,22.0
8a1e8042699ffff,2912.5,50.5,1492.5,20.5
8a1e804269a7fff,5965.333333333333,67.66666666666667,1920.1666666666667,26.333333333333332
8a1e804269affff,3797.5,53.0,1628.0,22.5
8a1e804269b7fff,4779.6,61.2,1768.6,24.4
8a1e80426a0ffff,249.0,28.0,837.0,9.0
8a1e80426a1ffff,385.5,32.0,999.0,10.0
8a1e80426a47fff,562.0,35.0,1058.0,11.0
8a1e80426a5ffff,1294.0,43.5,1340.0,12.5
8a1e80426a97fff,642.5,36.5,1145.0,13.0
8a1e80426ac7fff,463.5,34.5,1092.5,10.5
8a1e80426acffff,506.3333333333333,39.333333333333336,1165.3333333333333,10.333333333333334
8a1e80426ad7fff,453.0,34.0,1064.0,10.0
8a1e80426adffff,623.0,36.0,1193.3333333333333,11.0
8a1e80426af7fff,539.3333333333334,35.0,1127.3333333333333,11.0
8a1e80426b17fff,397.0,32.0,985.0,10.0
8a1e80426b27fff,883.0,35.0,1101.0,12.0
8a1e80426b2ffff,823.0,37.0,1126.0,11.0
8a1e80426b47fff,513.0,31.0,951.0,11.0
8a1e80426b4ffff,631.6666666666666,33.0,1007.0,10.666666666666666
8a1e80426b67fff,1431.0,44.0,1345.0,13.0
8a1e80426b87fff,664.3333333333334,37.0,1147.0,13.0
8a1e80426c07fff,3932.5,60.5,1680.5,25.0
8a1e80426c0ffff,3616.75,58.75,1647.75,25.0
8a1e80426c17fff,4865.571428571428,65.28571428571429,1769.7142857142858,25.285714285714285
8a1e80426c1ffff,2811.0,56.0,1536.0,24.0
8a1e80426c27fff,3057.0,57.0,1580.0,25.0
8a1e80426c47fff,2412.0,56.0,1501.5,23.5
8a1e80426c57fff,2450.0,56.0,1505.0,24.0
8a1e80426c67fff,1967.0,53.0,1390.0,22.0
8a1e80426c77fff,2775.0,56.0,1556.0,24.0
8a1e80426c87fff,2418.5,54.0,1451.0,23.5
8a1e80426c97fff,5985.142857142857,69.14285714285714,1885.857142857143,26.285714285714285
8a1e80426c9ffff,6123.2,69.2,1899.2,26.6
8a1e80426ca7fff,2789.3333333333335,55.666666666666664,1510.0,24.0
8a1e80426caffff,4163.5,61.5,1694.5,25.0
8a1e80426cb7fff,3806.3333333333335,60.333333333333336,1649.3333333333333,25.0
8a1e80426cd7fff,4344.0,63.0,1716.0,25.0
8a1e80426cdffff,2757.0,56.0,1518.0,24.0
8a1e80426ceffff,1816.0,50.0,1360.0,22.0
8a1e80426cf7fff,4600.75,64.5,1738.75,25.0
8a1e80426d0ffff,3181.0,57.0,1579.0,25.0
8a1e80426d1ffff,3721.0,59.0,1658.0,25.0
8a1e80426d57fff,2266.0,56.0,1463.0,23.0
8a1e80426d6ffff,640.0,35.0,1089.0,13.0
8a1e80426d87fff,3820.5,60.5,1652.5,25.0
8a1e80426d8ffff,3211.0,57.0,1582.0,25.0
8a1e80426d97fff,5417.0,67.0,1815.0,25.0
8a1e80426daffff,4209.75,62.75,1701.75,25.0
8a1e80426db7fff,2452.0,54.0,1458.0,24.0
8a1e80428037fff,102.0,6.0,183.66666666666666,2.0
8a1e80428107fff,114.0,6.0,209.0,1.0
8a1e80428117fff,131.125,6.875,231.375,1.0
8a1e8042811ffff,109.33333333333333,6.0,194.66666666666666,1.0
8a1e80428137fff,156.0,8.0,273.0,1.0
8a1e80428187fff,1.0,0.0,0.0,0.0
8a1e8042818ffff,50.5,3.0,92.0,0.5
8a1e8042819ffff,1.0,0.0,0.0,0.0
8a1e804281a7fff,121.5,6.25,215.25,1.0
8a1e804281affff,115.57142857142857,6.0,206.0,1.0
8a1e804281b7fff,0.0,0.0,0.0,0.0
8a1e80428817fff,173.0,10.0,323.0,1.0
8a1e80428887fff,163.0,8.0,308.0,1.0
8a1e8042888ffff,152.0,8.0,271.3333333333333,1.0
8a1e80428897fff,267.0,15.0,476.0,3.0
8a1e8042889ffff,165.0,10.0,296.0,1.0
8a1e804288a7fff,169.0,10.0,322.0,1.0
8a1e804288b7fff,197.0,12.0,356.0,1.0
8a1e804288f7fff,114.0,6.0,205.0,1.0
8a1e80428907fff,144.33333333333334,9.666666666666666,309.0,2.3333333333333335
8a1e8042890ffff,125.0,9.0,282.0,1.0
8a1e80428917fff,130.75,9.5,296.75,2.5
8a1e8042891ffff,173.5,11.0,350.0,3.0
8a1e80428927fff,162.0,10.0,346.3333333333333,3.0
8a1e80428937fff,137.71428571428572,9.714285714285714,310.14285714285717,3.0
8a1e80428977fff,126.66666666666667,9.0,286.3333333333333,2.3333333333333335
8a1e80428987fff,223.5,14.0,425.0,1.0
8a1e8042898ffff,197.33333333333334,12.0,363.6666666666667,1.0
8a1e80428997fff,279.5,16.0,496.5,3.0
8a1e8042899ffff,223.4,13.4,417.6,1.4
8a1e804289b7fff,210.5,12.5,377.5,1.0
8a1e80428c07fff,94.0,5.0,168.0,1.0
8a1e80428c17fff,109.25,5.75,190.5,1.0
8a1e80428c1ffff,103.0,6.0,183.25,1.0
8a1e80428c2ffff,112.33333333333333,6.0,196.0,1.0
8a1e80428c37fff,125.0,6.0,221.0,1.0
8a1e80428c47fff,1.0,0.0,0.0,0.0
8a1e80428c4ffff,174.0,10.5,299.0,1.0
8a1e80428c57fff,92.66666666666667,5.0,166.33333333333334,1.0
8a1e80428c5ffff,28.666666666666668,1.6666666666666667,49.666666666666664,0.3333333333333333
8a1e80428c67fff,1.0,0.0,0.0,0.0
8a1e80428c6ffff,208.0,13.0,374.0,1.0
8a1e80428c77fff,41.5,2.0,73.5,0.5
8a1e80428c8ffff,96.5,5.0,170.5,1.0
8a1e80428ca7fff,102.0,6.0,183.0,1.0
8a1e80428caffff,100.5,5.5,177.5,1.0
8a1e80428cb7fff,29.666666666666668,1.6666666666666667,55.333333333333336,0.3333333333333333
8a1e80428cc7fff,91.8,5.0,164.8,1.0
8a1e80428ccffff,44.75,2.5,82.75,0.5
8a1e80428cd7fff,88.0,5.0,159.0,1.0
8a1e80428ce7fff,101.75,6.0,180.75,1.0
8a1e80428ceffff,46.0,2.5,82.0,0.5
8a1e80428cf7fff,101.25,5.75,181.75,1.0
8a1e80428d07fff,116.66666666666667,6.166666666666667,207.66666666666666,1.0
8a1e80428d0ffff,104.25,5.75,184.0,1.0
8a1e80428d17fff,173.54545454545453,9.727272727272727,292.54545454545456,1.0
8a1e80428d1ffff,100.0,6.0,175.5,1.0
8a1e80428d2ffff,113.0,6.0,198.5,1.0
8a1e80428d37fff,140.5,7.5,245.0,1.0
8a1e80428d47fff,205.0,12.5,363.0,1.0
8a1e80428d4ffff,263.3333333333333,15.333333333333334,470.3333333333333,2.3333333333333335
8a1e80428d5ffff,243.0,14.0,434.0,3.0
8a1e80428d67fff,277.6666666666667,15.666666666666666,493.0,2.6666666666666665
8a1e80428d77fff,256.0,15.0,463.0,3.0
8a1e80428d87fff,92.5,5.0,164.0,1.0
8a1e80428d8ffff,115.66666666666667,6.0,204.33333333333334,1.0
8a1e80428d97fff,0.0,0.0,0.0,0.0
8a1e80428d9ffff,105.5,6.0,186.5,1.0
8a1e80428daffff,148.0,8.0,261.5,1.0
8a1e80428db7fff,56.0,3.0,97.0,0.5
8a1e8042c007fff,270.5,17.0,527.0,6.5
8a1e8042c017fff,277.3333333333333,17.0,527.6666666666666,5.0
8a1e8042c027fff,278.5,16.5,541.5,8.0
8a1e8042c02ffff,205.0,14.0,428.5,4.0
8a1e8042c037fff,275.0,17.0,538.5,7.5
8a1e8042c047fff,245.0,15.0,498.0,7.0
8a1e8042c04ffff,193.66666666666666,12.666666666666666,406.3333333333333,4.666666666666667
8a1e8042c057fff,227.5,14.0,448.0,4.5
8a1e8042c05ffff,190.33333333333334,12.0,396.6666666666667,4.0
8a1e8042c06ffff,254.0,14.75,507.0,7.5
8a1e8042c087fff,252.0,14.5,469.5,4.0
8a1e8042c097fff,326.0,18.0,590.0,8.0
8a1e8042c0a7fff,310.0,17.0,575.0,7.0
8a1e8042c0affff,257.0,15.0,481.0,4.0
8a1e8042c0b7fff,327.42857142857144,17.857142857142858,593.0,7.714285714285714
8a1e8042c0c7fff,182.0,11.25,375.25,3.25
8a1e8042c0cffff,176.25,10.5,367.25,3.0
8a1e8042c0d7fff,144.5,10.0,317.0,3.0
8a1e8042c0dffff,172.0,11.0,360.25,3.0
8a1e8042c0e7fff,223.4,14.6,444.2,4.4
8a1e8042c0effff,218.0,13.2,429.6,3.8
8a1e8042c0f7fff,142.0,10.0,312.0,3.0
8a1e8042c10ffff,235.0,15.0,477.0,7.0
8a1e8042c117fff,264.0,16.666666666666668,523.6666666666666,7.0
8a1e8042c127fff,247.0,15.5,496.25,6.75
8a1e8042c12ffff,206.0,14.0,433.0,4.0
8a1e8042c137fff,255.66666666666666,16.0,507.0,7.0
8a1e8042c147fff,309.5,16.0,561.5,8.0
8a1e8042c157fff,297.2,16.0,551.7,8.0
8a1e8042c15ffff,294.0,15.5,548.5,8.0
8a1e8042c167fff,230.0,13.333333333333334,456.3333333333333,6.333333333333333
8a1e8042c16ffff,314.57142857142856,16.714285714285715,568.1428571428571,9.857142857142858
8a1e8042c177fff,275.5,15.0,534.0,8.0
8a1e8042c187fff,302.0,17.0,551.5,5.5
8a1e8042c197fff,308.0,17.0,572.0,8.0
8a1e8042c19ffff,298.0,17.0,544.0,5.0
8a1e8042c207fff,137.0,8.0,302.0,3.0
8a1e8042c20ffff,127.0,8.0,290.0,3.0
8a1e8042c217fff,123.0,8.0,276.6666666666667,2.3333333333333335
8a1e8042c21ffff,128.75,8.25,290.25,2.5
8a1e8042c227fff,187.5,11.5,396.0,4.0
8a1e8042c22ffff,146.25,8.75,322.5,3.0
8a1e8042c237fff,223.5,13.0,458.5,6.5
8a1e8042c277fff,132.5,8.0,293.0,3.0
8a1e8042c287fff,166.0,10.5,366.5,3.0
8a1e8042c28ffff,134.0,10.0,308.0,3.0
8a1e8042c297fff,162.75,10.0,346.75,3.0
8a1e8042c29ffff,137.0,10.0,314.0,3.0
8a1e8042c2a7fff,161.5,10.5,357.0,3.0
8a1e8042c2affff,135.5,9.25,304.75,2.0
8a1e8042c2b7fff,159.75,10.0,333.0,3.0
8a1e8042c2c7fff,116.0,9.0,262.0,1.0
8a1e8042c2cffff,102.0,7.0,224.0,1.0
8a1e8042c2d7fff,140.5,9.5,309.0,3.0
8a1e8042c2dffff,124.0,9.0,280.0,1.0
8a1e8042c2e7fff,121.0,8.0,269.0,1.0
8a1e8042c2effff,110.0,8.0,247.0,1.0
8a1e8042c2f7fff,126.0,9.0,284.0,1.5
8a1e8042c307fff,267.0,15.0,524.0,8.0
8a1e8042c30ffff,230.5,13.5,474.5,7.0
8a1e8042c317fff,213.0,13.333333333333334,445.0,5.333333333333333
8a1e8042c32ffff,213.0,12.25,435.75,6.0
8a1e8042c337fff,287.0,15.0,536.0,8.0
8a1e8042c35ffff,151.5,8.5,342.5,3.0
8a1e8042c367fff,231.5,13.0,478.0,7.5
8a1e8042c36ffff,174.75,9.75,357.25,5.25
8a1e8042c377fff,203.33333333333334,12.0,419.0,4.666666666666667
8a1e8042c387fff,192.5,12.5,407.75,4.0
8a1e8042c38ffff,199.33333333333334,13.0,418.3333333333333,4.333333333333333
8a1e8042c397fff,159.0,10.5,342.75,3.0
8a1e8042c3a7fff,174.0,10.4,378.2,3.8
8a1e8042c3affff,208.0,13.0,435.0,5.0
8a1e8042c3b7fff,153.33333333333334,9.666666666666666,335.3333333333333,3.0
8a1e8042c407fff,324.0,18.333333333333332,584.3333333333334,6.666666666666667
8a1e8042c40ffff,286.7142857142857,15.571428571428571,510.2857142857143,3.5714285714285716
8a1e8042c417fff,301.0,16.0,524.0,4.0
8a1e8042c41ffff,232.0,13.0,423.0,3.0
8a1e8042c427fff,324.3333333333333,18.0,585.0,6.666666666666667
8a1e8042c42ffff,330.3333333333333,18.666666666666668,599.0,7.666666666666667
8a1e8042c437fff,314.0,17.5,561.5,5.0
8a1e8042c447fff,273.0,15.0,497.0,4.0
8a1e8042c457fff,300.0,16.25,530.25,4.0
8a1e8042c45ffff,289.84615384615387,15.76923076923077,513.0769230769231,3.6153846153846154
8a1e8042c467fff,313.0,17.5,561.0,4.5
8a1e8042c46ffff,309.0,17.0,560.0,5.0
8a1e8042c477fff,318.2857142857143,17.571428571428573,570.1428571428571,5.714285714285714
8a1e8042c487fff,320.5,18.0,558.0,4.0
8a1e8042c48ffff,292.0,17.0,499.5,2.0
8a1e8042c4a7fff,311.0,18.0,537.0,3.0
8a1e8042c4affff,328.0,18.0,580.1111111111111,4.0
8a1e8042c4c7fff,306.6666666666667,17.833333333333332,527.0,3.0
8a1e8042c4cffff,275.5,15.5,470.0,2.0
8a1e8042c4d7fff,314.5,18.0,549.0,3.5
8a1e8042c4dffff,294.0,17.0,500.0,3.0
8a1e8042c4e7fff,291.6,15.8,516.4,3.8
8a1e8042c4effff,281.75,15.375,500.125,3.5
8a1e8042c4f7fff,324.3333333333333,18.0,569.8333333333334,4.0
8a1e8042c507fff,324.5,18.5,584.5,6.5
8a1e8042c50ffff,348.5,19.0,629.0,8.0
8a1e8042c51ffff,328.2857142857143,18.285714285714285,593.1428571428571,6.714285714285714
8a1e8042c527fff,303.0,17.0,564.0,7.0
8a1e8042c52ffff,353.0,19.0,639.0,8.0
8a1e8042c537fff,336.0,18.5,615.5,8.0
8a1e8042c547fff,333.375,18.875,603.625,7.625
8a1e8042c54ffff,333.7,18.4,603.4,8.0
8a1e8042c557fff,334.0,18.7,603.0,7.6
8a1e8042c55ffff,336.0,19.0,609.8,8.0
8a1e8042c56ffff,324.0,17.0,592.0,8.0
8a1e8042c577fff,336.0,19.0,611.0,8.0
8a1e8042c58ffff,340.25,19.0,628.25,8.0
8a1e8042c5affff,336.4,18.6,615.8,7.0
8a1e8042c607fff,178.5,12.0,354.5,1.0
8a1e8042c60ffff,136.625,9.625,299.875,1.75
8a1e8042c61ffff,142.5,9.0,286.5,1.0
8a1e8042c627fff,169.8,11.2,344.2,2.2
8a1e8042c62ffff,173.0,11.0,349.0,3.0
8a1e8042c637fff,208.16666666666666,12.666666666666666,391.0,1.0
8a1e8042c647fff,141.5,10.0,313.0,3.0
8a1e8042c64ffff,133.0,9.666666666666666,303.3333333333333,3.0
8a1e8042c657fff,122.5,9.0,277.75,1.0
8a1e8042c65ffff,130.0,10.0,297.0,3.0
8a1e8042c667fff,155.0,10.0,335.0,3.0
8a1e8042c677fff,144.0,10.0,314.0,3.0
8a1e8042c697fff,222.0,14.0,396.0,1.0
8a1e8042c69ffff,142.6,7.6,250.4,1.0
8a1e8042c6a7fff,293.0,16.0,514.0,3.0
8a1e8042c6b7fff,280.6666666666667,15.666666666666666,492.0,3.0
8a1e8042c6c7fff,226.33333333333334,14.0,415.0,1.0
8a1e8042c6dffff,260.5,14.5,467.0,3.0
8a1e8042c6e7fff,126.0,8.5,271.0,1.0
8a1e8042c6effff,221.0,14.0,404.0,1.0
8a1e8042c707fff,151.8,10.6,322.0,1.0
8a1e8042c70ffff,182.0,11.5,373.0,3.0
8a1e8042c717fff,256.0,14.0,477.0,3.0
8a1e8042c71ffff,159.5,11.0,331.0,1.0
8a1e8042c737fff,126.0,8.0,260.0,1.0
8a1e8042c747fff,161.0,10.666666666666666,346.3333333333333,2.3333333333333335
8a1e8042c74ffff,153.0,10.0,325.6,2.6
8a1e8042c757fff,188.0,12.0,382.0,3.0
8a1e8042c75ffff,165.33333333333334,10.666666666666666,349.3333333333333,3.0
8a1e8042c767fff,162.66666666666666,10.5,353.1666666666667,3.0
8a1e8042c76ffff,161.25,10.5,348.5,3.0
8a1e8042c777fff,158.33333333333334,10.666666666666666,335.0,2.3333333333333335
8a1e8042c787fff,268.3333333333333,15.0,467.3333333333333,3.0
8a1e8042c78ffff,251.8,14.4,459.6,2.6
8a1e8042c797fff,290.5,17.0,489.5,3.0
8a1e8042c79ffff,279.6666666666667,15.5,495.1666666666667,2.6666666666666665
8a1e8042c7a7fff,248.0,14.333333333333334,450.3333333333333,2.3333333333333335
8a1e8042c7affff,235.0,14.0,440.0,3.0
8a1e8042c7b7fff,277.5,15.0,492.25,3.0
8a1e8042c81ffff,159.0,10.0,345.0,3.0
8a1e8042c84ffff,365.0,22.0,685.0,18.0
8a1e8042c867fff,357.0,22.333333333333332,662.0,16.333333333333332
8a1e8042c86ffff,369.0,22.75,693.5,17.625
8a1e8042c887fff,224.0,15.0,453.0,5.0
8a1e8042c897fff,208.0,12.0,421.0,4.0
8a1e8042c89ffff,227.5,14.5,456.0,5.5
8a1e8042c8affff,153.0,10.0,330.0,3.0
8a1e8042c8cffff,187.33333333333334,11.0,382.6666666666667,4.666666666666667
8a1e8042c8d7fff,204.0,12.0,420.0,4.0
8a1e8042c8dffff,188.0,12.0,398.5,5.5
8a1e8042c8e7fff,225.0,12.5,444.5,5.5
8a1e8042c8effff,293.75,15.0,533.5,8.0
8a1e8042c8f7fff,148.0,10.0,327.0,3.0
8a1e8042c94ffff,420.0,24.5,790.75,23.5
8a1e8042c967fff,437.0,24.5,851.0,26.0
8a1e8042ca07fff,316.3333333333333,17.333333333333332,561.6666666666666,11.0
8a1e8042ca0ffff,288.3333333333333,14.666666666666666,520.0,9.333333333333334
8a1e8042ca1ffff,300.0,15.0,538.6666666666666,9.333333333333334
8a1e8042ca27fff,338.0,21.0,621.0,14.0
8a1e8042ca37fff,343.5,21.0,638.0,14.0
8a1e8042ca47fff,282.5,14.5,513.5,8.0
8a1e8042ca4ffff,241.0,13.0,487.0,8.0
8a1e8042ca57fff,226.0,12.666666666666666,445.3333333333333,6.666666666666667
8a1e8042ca5ffff,135.0,8.0,273.0,3.0
8a1e8042ca67fff,304.0,15.0,533.0,9.0
8a1e8042ca6ffff,281.0,14.0,512.0,8.0
8a1e8042ca87fff,283.0,14.0,520.0,8.0
8a1e8042ca9ffff,310.0,16.0,557.0,8.0
8a1e8042caa7fff,184.66666666666666,10.333333333333334,391.0,4.0
8a1e8042cab7fff,161.0,8.666666666666666,352.6666666666667,3.3333333333333335
8a1e8042cacffff,198.0,12.0,389.0,4.0
8a1e8042cadffff,227.5,12.75,459.0,6.75
8a1e8042cae7fff,275.25,14.0,511.25,8.0
8a1e8042caeffff,234.0,13.0,477.0,8.0
8a1e8042caf7fff,309.0,15.0,546.0,9.0
8a1e8042cb0ffff,338.0,21.0,628.5,14.0
8a1e8042cb17fff,345.5,21.0,645.0,14.0
8a1e8042cb1ffff,356.5,22.0,675.0,16.0
8a1e8042cb27fff,356.6666666666667,21.666666666666668,670.6666666666666,16.0
8a1e8042cb2ffff,323.0,19.0,575.0,12.0
8a1e8042cb37fff,354.3333333333333,21.666666666666668,664.6666666666666,16.0
8a1e8042cb47fff,309.0,18.0,556.0,11.0
8a1e8042cb4ffff,311.0,18.0,552.0,11.0
8a1e8042cb57fff,309.0,15.0,548.0,9.0
8a1e8042cb5ffff,255.5,13.5,459.0,7.5
8a1e8042cb6ffff,333.3333333333333,20.0,613.3333333333334,13.166666666666666
8a1e8042cb77fff,317.0,17.5,564.5,11.5
8a1e8042cb87fff,315.0,17.0,571.0,11.0
8a1e8042cb97fff,212.75,12.25,412.5,5.25
8a1e8042cb9ffff,319.5,18.0,579.75,11.0
8a1e8042cba7fff,317.5,18.5,571.0,11.0
8a1e8042cbaffff,346.25,21.0,651.75,14.0
8a1e8042cbb7fff,306.5,15.5,552.0,8.5
8a1e8042cc17fff,247.0,15.0,508.0,7.0
8a1e8042cc2ffff,341.5,20.0,622.0,11.25
8a1e8042cc47fff,256.0,14.0,481.0,4.0
8a1e8042cc57fff,275.5,15.0,510.5,5.5
8a1e8042cc77fff,219.0,12.0,421.0,3.0
